微博ID,用户id,用户昵称,微博链接,是否为原创微博,内容,转发理由,原始用户,发布位置,发布时间,信息采集时间,关键词,发布工具,转发数,评论数,点赞数
IzWDsbFtF,1615676851,yoki_cy,weibo.cn/1615676851/IzWDsbFtF,True,昨天打扮的美美的去矮矮家打火锅，下地铁后走在路上带着口罩都回头率超高，结果结果走到门口，不让进！！！然后饿得不行在他家附近的菜市场门口吃了一碗面，想象一下全妆顶着会呼吸的人民币在昏暗的菜市场门口吃面的场景。再回家去逛沃尔玛，门口的一片紫色花海开的灿烂，我蹲在那拍了几张花的照片，现在翻来还是觉得美 原图 ,/,/,无,2020-03-23 15:56,2020/03/23 15:57:57,地铁,iPhone客户端,0,0,0
IzWDTEWr6,6911267123,这蘑菇不好吃,weibo.cn/6911267123/IzWDTEWr6,False,笑死我了@史老柒  原图 ,艹，过于真实，大学在北京郊区，好几次刚上地铁就收到北京欢迎您的短信  ,贼叉,无,2020-03-23 15:57,2020/03/23 15:58:28,地铁,iPhone客户端,0,0,0
IzWDT5AQv,6163548205,kiyomin99,weibo.cn/6163548205/IzWDT5AQv,True,抓住幽灵这部剧给我吓死了妈的 我恐地铁了  ,/,/,无,2020-03-23 15:57,2020/03/23 15:58:28,地铁,珉锡妈妈的Android,0,0,0
IzWDL6tDU,2373970790,看相叔叔,weibo.cn/2373970790/IzWDL6tDU,True,#武汉地铁已做好恢复运营准备#再等14天，复工迟早的事，都等这是非正常时期，地铁的运营范围线路时间安排，具体开始时间等通知吧，看起来还早，4月了  原图 ,/,/,无,2020-03-23 15:57,2020/03/23 15:58:28,地铁,无,0,0,0
IzWE41ko7,5335420549,2020年就叫这个,weibo.cn/5335420549/IzWE41ko7,True,点进武契奇超话 收获今日地铁手机爷爷  原图 ,/,/,无,2020-03-23 15:58,2020/03/23 15:59:02,地铁,前置双摄vivo X9,0,0,0
IzWDUf6EH,6122657443,愿有来日再可期,weibo.cn/6122657443/IzWDUf6EH,True,#KingJulien[超话]#一去不复返的白菜价宁蓉线武汉地铁一日票也已经在钱包里待了一年最后祝武汉早日恢复正常! 镇江·红豆购物广场  显示地图 原图 ,/,/,#KingJulien[超话]#,2020-03-23 15:58,2020/03/23 15:59:02,地铁,KingJulien超话,0,0,0
IzWEl9zvn,5141786170,egelskasolinamina,weibo.cn/5141786170/IzWEl9zvn,True,“说之前都这样过，但是跑了。”有声，变色，探头看，二楼手这样一扒一换就下去，下去0.0.01贴近的一秒前那种感觉，我这样，我这样有一点现实中我的感觉然后我楼梯，栏杆绳子吊着，前面有车灯，是个小小天桥，我抱住了，袋子然后一路跑，做地铁假装讲话，那个安检路口中间跑的忘了，好像是是有巡逻的来问为什么，我们太慌张还是在吵然后最后出来，东西没了，我说距离就这么长，我们加快搜索后面跟了三个人，左边的人完全模糊，中间的人讲话，旁边的人，好像是谁说跟着我干嘛我就干净想保护，我在左边，转过去右边往前，这里要快醒了，所以感觉人的颜色盒距离都淡了是不是把埋这了，然后他说没有，我也说没有，我坚定说没有，然后他们已经把那里地上有个坑，这里已经没有他们的镜头，有一半模糊，然后一整个挖了一铲有我说，你骗我！你知不知道多少年！六年以上！我随便说的，成年以上多少年我去搜搜我说你一点没有考虑过我么他的样子就是，没有，自己被捕了。梦醒，还是有醒来的轻松干净感，一瞬间而已表达能力差。文化水平低。 ,/,/,无,2020-03-23 15:58,2020/03/23 15:59:39,地铁,iPhone客户端,0,0,0
IzWEkxTP6,6465393546,Carrie和毛豆,weibo.cn/6465393546/IzWEkxTP6,True,时隔近两个月终于出了趟门 终于化了妆 终于坐了地铁 终于坐在店里吃了火锅 终于去逛了街 不得不说 这一季的NIKE真是好看上了头 Maison Kitsune的小狐狸也如愿拿下 还正好遇上打六折 开心到转圈圈林俊杰的咖啡店也可以在家叫外卖了 绿色的被子也太春天了吧 相机也终于被迫营业了 一月从欧洲背回来的香水 冰箱贴和明信片也终于都整理好了生活该有的样子 春天多美好 只是戴口罩真的好热呀 想要一切都快点恢复正常吧一个周末🔚新的一周🔛 [组图共9张] 原图 ,/,/,无,2020-03-23 15:58,2020/03/23 15:59:39,地铁,iPhone X,0,0,0
IzWEj6MR7,1778134177,Adelaide-微笑阳光伴随成长,weibo.cn/1778134177/IzWEj6MR7,False,"带口罩的三名中国人被白人种族主义者轰出地铁的时候, 同一车厢的人做出了什么反应 ？ 默认&制止 ？ 我翻译了这个结果让人非常意外的社会调查 👇🏼  云登_十尼贝格的微博视频 比利时·布鲁塞尔  ",//@刘海龙:看到一段评论：“武汉人在武汉的时候，你喊武汉人加油，武汉人在你面前的时候，你让他滚。护士在武汉的时候，你说她是白衣天使，白衣天使回自己家了，你扔垃圾报警阻止她进入小区。”善待身边的更难，可惜我们从来不把口号和自己的言行联系起来考虑。比利时的这些普通乘客的反应值得我们反思  ,云登_十尼贝格,无,2020-03-23 15:58,2020/03/23 15:59:39,地铁,iPhone客户端,0,0,0
IzWEcyibC,6436492532,一起更好看啊,weibo.cn/6436492532/IzWEcyibC,True,不要把很多钱花在买衣服上面，特别是还费劲心思去搭配你所谓的风格。坐地铁看见一位女生搭配能力算得上年轻女生会喜欢的博主水平，衣服颜色简单，特意配了层次感，配饰也很巧妙。（有点类似下图，但远没有模特小姐姐好看）但是她不高、头发还乱糟糟、没有化妆、体态也很差、衣服其实很不显身材，扔在人群中一点都不显眼，只是会有女生觉得她衣品还不错而已，男生更看不出有什么特别。永远把更多的精力投入到提升硬件上面。图片侵删。 原图 ,/,/,无,2020-03-23 15:58,2020/03/23 15:59:39,地铁,iPhone客户端,0,0,0
IzWE9BWPc,6146694786,e人生若如初见,weibo.cn/6146694786/IzWE9BWPc,False,【#武汉地铁已做好恢复运营准备#】23日上午，汉口火车站等地铁站内，保洁人员用喷雾器对车站站厅、站台等处进行无死角地消杀。针对乘客接触频次高的售票机、闸机、扶手、座椅、车门等处进行全面消杀。对于市民最关心的地铁何时恢复运营，武汉地铁运营公司相关负责人表示，网传信息均非官方发布，具体运营恢复时间目前仍未最终确定。http://t.cn/A6ze0u3D @楚天视频 ,@紫光阁   ,平安湖北,无,2020-03-23 15:58,2020/03/23 15:59:39,地铁,三星android智能手机,0,0,0
IzWE9lJeD,5450602180,jierwer,weibo.cn/5450602180/IzWE9lJeD,True,#哈哈11##全球抗疫第一线#【疫情来临，世界各国在经历什么？看#海外华人疫情实录#】韩国戴口罩的人越来越多，地铁口提供免费消毒液；日本街头，有华人免费为路过民众发放口罩；疫情严重的意大利，街头却和平时一样热闹……疫情来临，不少海外华人拿起镜头，记录了全球疫情下的真实状况↓（西瓜视频联合发布） ...全文： http://t.cn/A6z4Dv1u ,/,/,无,2020-03-23 15:58,2020/03/23 15:59:39,地铁,微博 weibo.com,0,0,0
IzWE92yIj,5177088395,深圳公交公安,weibo.cn/5177088395/IzWE92yIj,True,#我在岗位上# 3月23日10时20分许，北站公交派出所执勤民警在站厅巡逻时拾获一个棕色钱包（内有证件若干），通过多方查找联系到失主前来领回，并对地铁民警的热心帮助表示由衷的感谢。  原图 ,/,/,无,2020-03-23 15:58,2020/03/23 15:59:39,地铁,iPhone客户端,0,0,0
IzWEBpiyK,6334169230,正版秦泈,weibo.cn/6334169230/IzWEBpiyK,False,"带口罩的三名中国人被白人种族主义者轰出地铁的时候, 同一车厢的人做出了什么反应 ？ 默认&制止 ？ 我翻译了这个结果让人非常意外的社会调查 👇🏼  云登_十尼贝格的微博视频 比利时·布鲁塞尔  ",也在改变，我们不能只是嘴上说说，要身体力行，平等这件事说难也难，说简单也简单  ,云登_十尼贝格,无,2020-03-23 15:59,2020/03/23 16:00:16,地铁,前后2000万 OPPO R11,0,0,0
IzWEAflqp,3204934155,鲨鱼海带儿大凌,weibo.cn/3204934155/IzWEAflqp,True,又及这次反应这么大是因为我也被偷拍过。在天津地铁里。不是地图炮，但就这么一说。  原图 ,/,/,无,2020-03-23 15:59,2020/03/23 16:00:16,地铁,iPhone,0,0,0
IzWEz2sOF,1726918143,中国青年报,weibo.cn/1726918143/IzWEz2sOF,True,【#武汉大学樱花雨# 上热搜！看，#熟悉的武汉正在回来#】在空无一人的街道上，一场樱花雨悄然落下。越来越多地方“清零”后复工复产，熟悉的武汉正在回来：清洁、消杀...@武汉地铁运营 在为武汉轨道交通恢复运营时刻准备着。23日，武汉756路公交司机李鹏启动公交车，准备发车演练，武汉市民乘坐公交将需要实名刷健康码乘车。快递企业也已进入复工状态，武汉市民最早3月21日可以正常收寄包裹。你看，一切美好都将如期而至！转发，为武汉加油！我们等你“解封”那一天！（综合） http://t.cn/A6zDKeyW [组图共6张] 原图 ,/,/,无,2020-03-23 15:59,2020/03/23 16:00:16,地铁,微博 weibo.com,0,0,0
IzWEysw4t,1924738303,宝安日报,weibo.cn/1924738303/IzWEysw4t,True,【龙华区第一批“安居医护之家”项目启动 80套医护人才住房交付六家医疗机构】3月20日，2020年龙华区医护人才住房交付暨“安居·医护之家（丹坑店）”项目启动仪式顺利举行，共向龙华区六家医疗机构交付80套人才住房，房源分别来自安居·医护之家（丹坑店）、龙湖冠寓龙华地铁站店、愿景元芬新村项目。  原图 ,/,/,无,2020-03-23 15:59,2020/03/23 16:00:16,地铁,微博 weibo.com,0,0,0
IzWEyqOjz,2074685151,侵华日军南京大屠杀遇难同胞纪念馆,weibo.cn/2074685151/IzWEyqOjz,True,预约参观实施的两天，遇到不少观众在1号门临检口现场预约。为了方便您的参观，我们还是强烈建议您使用微信或官网的线上预约方式；因故未能预约的观众，从地铁二号线出口出站后。沿水西门大街北侧向西步行约200米，即可看到我们的游客预约服务中心，在那里提供身份证件兑换二维码即可完成现场预约。@南京发布 @江苏新闻 @新浪江苏 @南京日报 @紫金山 原图 ,/,/,无,2020-03-23 15:59,2020/03/23 16:00:16,地铁,微博 weibo.com,0,0,0
IzWEyoQP3,5493832963,金山消防,weibo.cn/5493832963/IzWEyoQP3,True,#武汉地铁已做好恢复运营准备# 【这份地铁出行安全秘籍，请收好啦~】 地铁客流量大，人员集中，一旦发生事故，如何自救逃生至关重要。一起来看下地铁安全须知科普小视频 。陕西消防的微博视频  ,/,/,无,2020-03-23 15:59,2020/03/23 16:00:16,地铁,微博 weibo.com,0,0,0
IzWEwD8W3,3882925737,励志唯美心情心语,weibo.cn/3882925737/IzWEwD8W3,True,╭══⚡️城芯好寓⚡️  ══╮ 💝 生活百变，随心所寓 🎀三环里｜宜家旁｜地铁口🏡 建面约33-50m²多能雅致loft☎：  原图 ,/,/,无,2020-03-23 15:59,2020/03/23 16:00:16,地铁,HUAWEI Mate 20 X,0,0,0
IzWEwndOw,5076192298,滁州日报,weibo.cn/5076192298/IzWEwndOw,True,#抗击新型肺炎滁州在行动# 【滁州市部分省市际客运班线恢复运营】记者上周末从市交通运输管理部门及安徽交运集团滁州汽运有限公司获悉，为统筹做好疫情防控和交通运输发展工作，助力企业复工复产，自3月20日起，滁州至淮南、凤阳至蚌埠、来安至南京等多条省市际客运班线陆续恢复运营。“为助力企业复工复产，经始讫点交通管理部门批准，自3月20日起，滁州至淮南客运班线开始复班。”滁州城北客运站一负责人这样告诉记者，“截至目前，我们站已恢复运营南通、芜湖、蚌埠、青阳、合肥、常熟、张家港等8条省市际客运班线。”与此同时，记者从相关部门获悉，自3月21日起，我市陆续恢复天长至南京地铁三号线林场站、来安至南京以及凤阳和有关乡镇到蚌埠、凤阳到蚌埠高铁站等多条省市际客运班线。需要提醒的是，恢复营运的省市际及城乡道路客运，要严格落实疫情防控各项措施，按交通运输部门要求控制客座率；旅客乘车须凭“健康码”或身份证实名制购票，并接受体温检测，司乘人员全部佩戴口罩。（记者李志情） ,/,/,无,2020-03-23 15:59,2020/03/23 16:00:16,地铁,微博 weibo.com,0,0,0
IzWEseybX,5344350052,JasonStreeter,weibo.cn/5344350052/IzWEseybX,False,NYC vibes. 🕺 FuckYep的微博视频  ,//@鞋吧Sneakersbar:真让我在地铁里撞见，可能我直接换车厢了//@thevvvn: //@秘制五花肉: 轉發微博  ,FuckYep,无,2020-03-23 15:59,2020/03/23 16:00:16,地铁,OnePlus 7,0,0,0
IzWEPihVi,2058228032,中華火車迷部落,weibo.cn/2058228032/IzWEPihVi,True,#要闻头条#【浙江杭州取消公共场所和交通工具“测温+亮码”等管控措施】杭州市新冠肺炎疫情防控指挥部今天发布通告，根据疫情形势调整疫情防控措施。各类企事业单位、楼宇、景区、宾馆、商场、地铁、公交、出租车等公共场所和交通工具，取消“测温+亮码”等管控措施。L浙江杭州取消公共场所和交通工具“测温+亮码”等管控措施 http://t.cn/A6zBEThi ,/,/,无,2020-03-23 15:59,2020/03/23 16:00:55,地铁,无,0,0,0
IzWENvyqp,5025832851,小只飞行日记丷,weibo.cn/5025832851/IzWENvyqp,True,这回真的裂开了 👴今天刚穿的洗干净的小白鞋地铁被人踩了一jue  ,/,/,无,2020-03-23 15:59,2020/03/23 16:00:55,地铁,iPhone客户端,0,0,0
IzWEJ5YHb,7344219287,Mercurio-TuT,weibo.cn/7344219287/IzWEJ5YHb,False,过个安检非要让我把肛塞翻出来大庭广众的给你看看 丢死人了 上海·上海虹桥国际机场  ,太不专业了//@有毒的无语:艹呵呵红红火火恍恍惚惚哈哈哈哈哈//@生姜面w:忘记。。摘。。？//@纵锦浪里:笑晕了哈哈哈哈哈哈哈哈哈 我上次也是 坐地铁忘记摘哈哈哈哈哈  ,YourJinji-M,无,2020-03-23 15:59,2020/03/23 16:00:55,地铁,iPhone客户端,0,0,0
IzWEJ42aI,1985056033,旧影阁,weibo.cn/1985056033/IzWEJ42aI,False,#老照片# 北京记忆1999年，中外闻名的秀水市场，清静的地铁建国门站 北京记忆1999年，中外闻名的秀水市场，清静的地铁建国门站  ,北京记忆1999年，中外闻名的秀水市场，清静的地铁建国门站  ,旧影阁,无,2020-03-23 15:59,2020/03/23 16:00:55,地铁,无,0,0,0
IzWEIvd3r,3517039930,相心亻尔hae,weibo.cn/3517039930/IzWEIvd3r,False,"带口罩的三名中国人被白人种族主义者轰出地铁的时候, 同一车厢的人做出了什么反应 ？ 默认&制止 ？ 我翻译了这个结果让人非常意外的社会调查 👇🏼  云登_十尼贝格的微博视频 比利时·布鲁塞尔  ",//@刘海龙:看到一段评论：“武汉人在武汉的时候，你喊武汉人加油，武汉人在你面前的时候，你让他滚。护士在武汉的时候，你说她是白衣天使，白衣天使回自己家了，你扔垃圾报警阻止她进入小区。”善待身边的更难，可惜我们从来不把口号和自己的言行联系起来考虑。比利时的这些普通乘客的反应值得我们  ,云登_十尼贝格,无,2020-03-23 15:59,2020/03/23 16:00:55,地铁,iPhone,0,0,0
IzWEHBNws,5993303693,大鲸小怪00E,weibo.cn/5993303693/IzWEHBNws,True,‘以前觉得戴口罩出门挺异类，现在觉得不戴口罩出门就是异类’--转摘[达斯维达][达斯维达]刚刚看到西安地铁上一位女士没戴口罩被po（照片），感觉这次疫情让很多人的心理都发生了变化，对“戴口罩”产生了过度依赖，我自己也是有时出门忘了戴口罩会有负罪感。在人流密集的公共场所（医院、公交、地铁、超市等）确实戴口罩会更好，但空气流通很好的区域其实也可以陆续摘口罩，难免会忘记，没必要把人当异类看待 ,/,/,无,2020-03-23 15:59,2020/03/23 16:00:55,地铁,微博 weibo.com,0,0,0
IzWEE3FOc,1960767814,炫特仍然博爱,weibo.cn/1960767814/IzWEE3FOc,False,【独家|每天仍检出多例无症状感染者 援鄂疾控工作队暂缓撤回】中国疾控中心一位知情人表示，疾控部门队伍暂缓撤退，是国家层面“对武汉、湖北情况暂时不放心”，让防疫队停留几日，保持戒备。其中较令人担心的是无症状新冠病毒感染者的情况。如果确诊病例零增长势头能够保持并稳定下来，疾控队伍才能回撤。中疾控有关专家透露，“现在每天还能检出几例或十几例无症状阳性者，还不能判断武汉的传播是否彻底阻断”。 http://t.cn/A6zD74Ct 原图 ,你说我还能说什么！武汉才清零几天，就开始霍霍了。其他地区都没打动的情况下，疫区地铁都开始准备，这也就意味着人群流动了。全中国就差你武汉吗？武汉就真的那么急吗？无症状感染者能不能都统计出来。  ,财新网,无,2020-03-23 15:59,2020/03/23 16:00:55,地铁,iPhone客户端,0,0,0
